entrez_id	moderated_t
2589	-1.06364510923263
8872	1.18602595237762
1994	4.68509257798125
9703	3.53939544847185
7175	-0.178433386812367
1182	2.40540093425839
10299	-2.87841821038574
10289	1.00899666330798
6446	-3.48964464797715
4722	2.7623610218136
6426	-0.932070703424287
929	-8.26384086018538
4060	-5.8339973490872
5756	1.34061378072196
7157	3.37990364918364
6294	3.19426411318574
1889	5.29381368472869
9929	-2.06791949954879
1345	4.54298523593474
4174	1.66215777842185
6118	-3.10930762677258
4725	3.94196077029359
7251	4.31831548754321
6904	-1.26029430110446
55884	-2.41970923693322
10797	2.98094229207782
5721	4.75910184706155
1616	-2.12513900844823
79022	1.38967865932179
3073	-0.679439176857051
60528	0.581057261585471
9685	-0.397368437765852
6626	4.23038817895259
10067	3.05892280768458
51582	-5.11921251727534
23394	0.106663735524448
9918	3.03758949904958
9813	-2.86933743725203
11342	-2.06612923363462
9049	2.13564840311013
5970	2.66340007192117
6035	-2.93338721908573
103	4.10181334801765
2192	-2.41777720982791
11325	-0.271233203470315
51635	-1.58267511866751
1717	3.55689285215195
165	-0.593964567877731
9887	0.255992975260829
3930	-3.31346216186045
7407	4.49418445557987
26509	-0.565875720401115
5007	-1.39994118316345
2030	0.123542422242646
5431	-1.34848229349595
1155	5.23364070253989
5571	-1.30778932193196
11273	1.86437735145591
9559	-1.89199062977414
2022	-2.28179183360533
9467	-2.7659339546771
54543	5.1906063557622
9779	-0.738703373505345
2631	-0.883813931352407
9690	1.13265175805631
79888	-1.87934903478229
949	1.81525134742076
3852	-0.697863037144679
10440	0.643141930484927
9604	2.77693666259511
51097	-0.929364163593543
6603	0.367966889554759
8933	-0.510922415838811
10276	-3.0749551558019
8615	-3.17056027862788
3066	0.301102704455434
5564	-2.06061242574498
